Fiber Volume,Length (mm),Diameter (mm),L/D,RI,Cement,Water,Sand,Fly ash C,Fly ash F,GGBS,Coarse Aggr.,Silica Fume,Water Reducer/SP,Fiber,C/B,W/C,W/B,FA/Binder Ratio,S/B Ratio,Paste Volume,SCM Ratio,Aggregate Ratio,Fiber Surface Area,Fiber Efficiency,GGBS Presence,Silica Fume Presence,Coarse Aggr Presence,tau_proxy,Flaw Size Proxy,Geometric Fiber Eff,sigma_cu_proxy,sigma_crack_proxy,PSH Strength Index,Jb_complement,J_tip_proxy,PSH Energy Index,Second Stress,Second Strain,group_id
0.02,8.0,0.039,205.13,3.01,386.0,327.0,448.0,0.0,847.0,0.0,0.0,0.0,3.7,26.0,0.3130575831280369,0.8471502590454106,0.26520681264991725,0.6869424168638529,0.36334144363046766,1560.0,0.6869424168638529,0.2871794871776463,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0828510530316702,12.348825999999999,1455.4678350395766,0.9234880346335801,5971.202340033367,1.6328226934932496e-08,0.9234880346335801,2533.1146773799996,4.11,0.0153,70
0.02,8.0,0.039,205.13,3.01,386.0,327.0,448.0,0.0,847.0,0.0,0.0,0.0,3.7,26.0,0.3130575831280369,0.8471502590454106,0.26520681264991725,0.6869424168638529,0.36334144363046766,1560.0,0.6869424168638529,0.2871794871776463,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0828510530316702,12.348825999999999,1455.4678350395766,0.9234880346335801,5971.202340033367,1.6328226934932496e-08,0.9234880346335801,2533.1146773799996,4.07,0.0232,70
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.27,0.0232,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,3.905,0.0167,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.4,0.0203,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.469,0.0299,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.037,0.009,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.09,0.0187,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.236,0.0052,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.157,0.0299,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,3.976,0.0311,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,5.118,0.0211,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.101,0.0102,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,5.297,0.0136,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.729,0.002,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.41,0.0133,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.442,0.0111,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.811,0.0135,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.363,0.0288,94
0.02,12.0,0.04,300.0,4.4,578.0,319.0,462.0,0.0,694.0,0.0,0.0,0.0,17.0,26.0,0.45440251571969814,0.5519031141773028,0.250786163520041,0.5455974842724404,0.36320754716695597,1591.0,0.5455974842724404,0.29038340666065127,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.157892409237808,26.400000000000002,2304.7522592142045,0.8636380922661693,13828.513555285226,4.820956815071915e-09,0.8636380922661693,7920.000000000001,4.92,0.0378,94
0.02,12.0,0.04,300.0,4.4,533.85,352.34,427.08,0.0,640.62,0.0,0.0,0.0,0.0,26.0,0.4545454545415844,0.6599981268022852,0.2999991485495585,0.5454545454499012,0.36363636363326746,1526.81,0.5454545454499012,0.27972046292413777,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,0.9324041583200948,26.400000000000002,1779.5049912175352,1.0724962778766767,10677.029947305213,6.243933659050264e-09,1.0724962778766767,7920.000000000001,5.244,0.0118,93
0.02,12.0,0.04,300.0,4.4,533.85,352.34,427.08,0.0,640.62,0.0,0.0,0.0,0.0,26.0,0.4545454545415844,0.6599981268022852,0.2999991485495585,0.5454545454499012,0.36363636363326746,1526.81,0.5454545454499012,0.27972046292413777,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,0.9324041583200948,26.400000000000002,1779.5049912175352,1.0724962778766767,10677.029947305213,6.243933659050264e-09,1.0724962778766767,7920.000000000001,4.591,0.001,93
0.02,12.0,0.04,300.0,4.4,533.85,352.34,427.08,0.0,640.62,0.0,0.0,0.0,0.0,26.0,0.4545454545415844,0.6599981268022852,0.2999991485495585,0.5454545454499012,0.36363636363326746,1526.81,0.5454545454499012,0.27972046292413777,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,0.9324041583200948,26.400000000000002,1779.5049912175352,1.0724962778766767,10677.029947305213,6.243933659050264e-09,1.0724962778766767,7920.000000000001,6.147,0.0542,93
0.02,8.0,0.04,200.0,2.93,298.37,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9999999999664846,0.26865971779104264,0.26865971779104264,0.0,0.0,378.53,0.0,0.0,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,0.0,11.72,1110.5869958748165,100000000.0,4442.347983499266,2.251061834224642e-08,100000000.0,2344.0,4.208,0.0304,55
0.02,8.0,0.04,200.0,2.93,298.37,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9999999999664846,0.26865971779104264,0.26865971779104264,0.0,0.0,378.53,0.0,0.0,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,0.0,11.72,1110.5869958748165,100000000.0,4442.347983499266,2.251061834224642e-08,100000000.0,2344.0,3.719,0.0248,55
0.02,8.0,0.04,200.0,2.93,298.37,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9999999999664846,0.26865971779104264,0.26865971779104264,0.0,0.0,378.53,0.0,0.0,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,0.0,11.72,1110.5869958748165,100000000.0,4442.347983499266,2.251061834224642e-08,100000000.0,2344.0,3.74,0.028,55
0.02,8.0,0.04,200.0,2.93,298.37,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9999999999664846,0.26865971779104264,0.26865971779104264,0.0,0.0,378.53,0.0,0.0,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,0.0,11.72,1110.5869958748165,100000000.0,4442.347983499266,2.251061834224642e-08,100000000.0,2344.0,3.758,0.0276,55
0.02,8.0,0.04,200.0,2.93,298.37,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9999999999664846,0.26865971779104264,0.26865971779104264,0.0,0.0,378.53,0.0,0.0,0.02010619298297468,4.0,0.0,0.0,0.0,99.99997500000624,0.0,11.72,1110.5869958748165,100000000.0,4442.347983499266,2.251061834224642e-08,100000000.0,2344.0,3.698,0.0205,55
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,5.396,0.0239,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.38,0.029,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.69,0.0297,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.8,0.0319,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,5.342,0.024,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.7,0.0052,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.94,0.037,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.455,0.0253,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.73,0.0255,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,5.335,0.024,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.51,0.0067,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,3.94,0.0191,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.447,0.0351,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,3.885,0.0252,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,5.34,0.0241,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,5.077,0.0132,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.726,0.0356,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.87,0.0272,71
0.02,8.0,0.039,205.13,3.01,570.0,331.0,455.0,0.0,684.0,0.0,0.0,0.0,0.0,26.0,0.4545454545418298,0.5807017543757772,0.26395534290060646,0.5454545454501958,0.362838915467601,1585.0,0.5454545454501958,0.2870662460549712,0.01960353815840031,4.1026,0.0,0.0,0.0,105.19484482183465,1.0875560692382218,12.348825999999999,2159.4561115592755,0.9194928142928038,8859.384643283085,1.1005182730878002e-08,0.9194928142928038,2533.1146773799996,4.77,0.0282,71
